1	0.000000e+00
2	2.007689e-07
3	1.511570e-03
4	6.321542e-04
5	9.493890e-05
6	1.026849e-04
7	9.815377e-05
8	1.350938e-03
9	3.959938e-06
10	4.702797e-04
11	3.306562e-04
12	4.926449e-04
13	1.104803e-05
14	2.194729e-03
15	8.147114e-06
16	1.418674e-04
17	1.394880e-04
18	1.557377e-04
19	1.449442e-04
20	4.940687e-04
21	8.184561e-04
22	6.453823e-04
23	3.096044e-04
24	7.505485e-04
25	1.074009e-04
26	2.457404e-04
27	1.467791e-04
28	1.225947e-03
29	5.173194e-04
30	1.456191e-04
31	7.181990e-07
32	2.868320e-04
33	1.057305e-04
34	6.360361e-04
35	2.981964e-04
36	1.149315e-04
37	1.314485e-03
38	4.494254e-03
39	4.930001e-04
40	1.223501e-04
41	9.637770e-06
42	4.281733e-04
43	8.814602e-04
44	1.126218e-03
45	3.117386e-04
46	1.159750e-03
47	8.824628e-05
48	1.327880e-04
49	3.698407e-04
50	8.874102e-04
51	1.483988e-05
52	8.914503e-05
53	3.725202e-03
54	1.191772e-03
55	2.266690e-03
56	8.833897e-03
57	1.517849e-04
58	4.586102e-04
59	8.565319e-05
60	3.174703e-03
61	2.941140e-04
62	2.998047e-04
63	2.537549e-04
64	2.188883e-04
65	6.167042e-04
66	4.578428e-06
67	9.688694e-05
68	9.170915e-04
69	2.633033e-04
70	4.793293e-04
71	4.915845e-04
72	1.864802e-09
73	5.649145e-03
74	2.683800e-04
75	1.051222e-03
76	2.410425e-04
77	7.683260e-04
78	6.040679e-04
79	1.124960e-03
80	1.805965e-04
81	8.137757e-04
82	5.170074e-04
83	5.135897e-05
84	6.249864e-05
85	2.343747e-03
86	4.873094e-04
87	1.284800e-04
88	2.357980e-03
89	7.377507e-04
90	2.362013e-04
91	4.965873e-04
92	5.081513e-04
93	1.246868e-04
94	1.291541e-02
95	1.123439e-03
96	6.853379e-04
97	1.438241e-04
98	3.608532e-07
99	3.736820e-04
100	1.506071e-05
101	0.000000e+00
102	1.305820e-03
103	1.813144e-04
